TE	B22	COR	FIN	GIM	JUT	KIE	LUN	MUN	R177	R375	REF	SLO	TEN	TOM	Length	Family
TE_46189	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1460.0	mdg1
TE_46190	0	0	0	0	0	0	0	0	0	0	0	0	0	1	391.0	transib4
TE_46191	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1437.0	HMS-Beagle
TE_46192	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5128.0	412
TE_46193	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5333.0	invader1
TE_46194	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1558.0	H
TE_46195	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35.0	TART-A
TE_46196	0	0	0	0	0	0	0	0	0	0	0	0	0	1	633.0	Stalker2
TE_46197	0	0	0	0	0	0	0	0	0	0	0	0	0	1	723.0	Stalker2
TE_46198	0	0	0	0	0	0	0	0	0	0	0	0	0	1	583.0	Stalker2
TE_46199	0	0	0	0	0	0	0	0	0	0	0	0	0	1	94.0	baggins
TE_46200	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4690.0	Doc
TE_46201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	86.0	UnknownFamily
TE_46202	0	0	0	0	0	0	0	0	0	0	0	0	0	1	672.0	297
TE_46203	0	0	0	0	0	0	0	0	0	0	0	0	0	1	157.0	17-6
TE_46204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3281.0	F-element
TE_46205	0	0	0	0	0	0	0	0	0	0	0	0	0	1	37.0	Idefix
TE_46206	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90.0	Dsim-ninja
TE_46207	0	0	0	0	0	0	0	0	0	0	0	0	0	1	105.0	INE-1
TE_46208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2064.0	17-6
TE_46209	0	0	0	0	0	0	0	0	0	0	0	0	0	1	872.0	17-6
TE_46210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	113.0	invader1
TE_46211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	956.0	diver2
TE_46212	0	0	0	0	0	0	0	0	0	0	0	0	0	1	480.0	invader1
TE_46213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	101.0	X-element
TE_46214	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61.0	INE-1
TE_46215	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39.0	X-element
TE_46216	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65.0	blood
TE_46217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35.0	Quasimodo
TE_46218	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67.0	UnknownFamily
TE_46219	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51.0	G5
TE_46220	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107.0	roo
TE_46221	0	0	0	0	0	0	0	0	0	0	0	0	0	1	279.0	Ivk
TE_46222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6576.0	17-6
TE_46223	0	0	0	0	0	0	0	0	0	0	0	0	0	1	873.0	17-6
TE_46224	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7473.0	Max-element
TE_46225	0	0	0	0	0	0	0	0	0	0	0	0	0	1	680.0	Max-element
TE_46226	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70.0	Tc3
TE_46227	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146.0	G5A
TE_46228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1395.0	pogo
TE_46229	0	0	0	0	0	0	0	0	0	0	0	0	0	1	71.0	mdg1
TE_46230	0	0	0	0	0	0	0	0	0	0	0	0	0	1	72.0	Rt1a
TE_46231	0	0	0	0	0	0	0	0	0	0	0	0	0	1	117.0	Circe
TE_46232	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2572.0	Juan
TE_46233	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51.0	G6
TE_46234	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42.0	UnknownFamily
TE_46235	0	0	0	0	0	0	0	0	0	0	0	0	0	1	136.0	G5A
TE_46236	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4655.0	F-element
TE_46237	0	0	0	0	0	0	0	0	0	0	0	0	0	1	620.0	transib1
TE_46238	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2418.0	transib1
TE_46239	0	0	0	0	0	0	0	0	0	0	0	0	0	1	71.0	UnknownFamily
TE_46240	0	0	0	0	0	0	0	0	0	0	0	0	0	1	55.0	GATE
TE_46241	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770.0	Juan
TE_46242	0	0	0	0	0	0	0	0	0	0	0	0	0	1	851.0	P-element
TE_46243	0	0	0	0	0	0	0	0	0	0	0	0	0	1	197.0	P-element
TE_46244	0	0	0	0	0	0	0	0	0	0	0	0	0	1	56.0	Cr1a
TE_46245	0	0	0	0	0	0	0	0	0	0	0	0	0	1	93.0	gypsy4
TE_46246	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35.0	baggins
TE_46247	0	0	0	0	0	0	0	0	0	0	0	0	0	1	349.0	invader1
TE_46248	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50.0	INE-1
TE_46249	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90.0	micropia
TE_46250	0	0	0	0	0	0	0	0	0	0	0	0	0	1	92.0	baggins
TE_46251	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3025.0	transib1
TE_46252	0	0	0	0	0	0	0	0	0	0	0	0	0	1	97.0	1360
TE_46253	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1150.0	ZAM
TE_46254	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5161.0	copia
TE_46255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36.0	G5
TE_46256	0	0	0	0	0	0	0	0	0	0	0	0	0	1	91.0	flea
TE_46257	0	0	0	0	0	0	0	0	0	0	0	0	0	1	400.0	mdg3
TE_46258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5086.0	mdg3
TE_46259	0	0	0	0	0	0	0	0	0	0	0	0	0	1	156.0	Dvir-TART
TE_46260	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1892.0	G2
TE_46261	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5265.0	Transpac
TE_46262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	660.0	roo
TE_46263	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7111.0	roo
TE_46264	0	0	0	0	0	0	0	0	0	0	0	0	0	1	545.5	roo
TE_46265	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67.0	R1-2
TE_46266	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4722.0	Doc
TE_46267	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50.0	micropia
TE_46268	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4545.0	X-element
TE_46269	0	0	0	0	0	0	0	0	0	0	0	0	0	1	111.0	X-element
TE_46270	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4583.0	Doc
TE_46271	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1049.0	HMS-Beagle
TE_46272	0	0	0	0	0	0	0	0	0	0	0	0	0	1	124.0	HMS-Beagle
TE_46273	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5632.0	HMS-Beagle
TE_46274	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4218.0	Juan
TE_46275	0	0	0	0	0	0	0	0	0	0	0	0	0	1	91.0	mariner2
TE_46276	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47.0	UnknownFamily
TE_46277	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70.0	INE-1
TE_46278	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45.0	G4
TE_46279	0	0	0	0	0	0	0	0	0	0	0	0	0	1	294.0	rooA
TE_46280	0	0	0	0	0	0	0	0	0	0	0	0	0	1	246.0	Helena
TE_46281	0	0	0	0	0	0	0	0	0	0	0	0	0	1	985.0	297
TE_46282	0	0	0	0	0	0	0	0	0	0	0	0	0	1	114.0	Cr1a
TE_46283	0	0	0	0	0	0	0	0	0	0	0	0	0	1	195.0	Cr1a
TE_46284	0	0	0	0	0	0	0	0	0	0	0	0	0	1	384.0	Dvir-TART
TE_46285	0	0	0	0	0	0	0	0	0	0	0	0	0	1	80.0	Cr1a
TE_46286	0	0	0	0	0	0	0	0	0	0	0	0	0	1	110.0	1360
TE_46287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	117.0	BS3
TE_46288	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54.0	297
TE_46289	0	0	0	0	0	0	0	0	0	0	0	0	0	1	59.0	G5A
TE_46290	0	0	0	0	0	0	0	0	0	0	0	0	0	1	157.0	Cr1a
TE_46291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4217.0	Juan
TE_46292	0	0	0	0	0	0	0	0	0	0	0	0	0	1	97.0	Cr1a
TE_46293	0	0	0	0	0	0	0	0	0	0	0	0	0	1	80.0	baggins
TE_46294	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54.0	Juan
TE_46295	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4660.0	F-element
TE_46296	0	0	0	0	0	0	0	0	0	0	0	0	0	1	304.0	springer
TE_46297	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1352.0	G2
TE_46298	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4117.0	rover
TE_46299	0	0	0	0	0	0	0	0	0	0	0	0	0	1	316.0	Dvir-TART
TE_46300	0	0	0	0	0	0	0	0	0	0	0	0	0	1	76.0	UnknownFamily
TE_46301	0	0	0	0	0	0	0	0	0	0	0	0	0	1	94.0	Dvir-TART
TE_46302	0	0	0	0	0	0	0	0	0	0	0	0	0	1	59.0	gypsy6
TE_46303	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70.0	FB
TE_46304	0	0	0	0	0	0	0	0	0	0	0	0	0	1	76.0	Rt1a
TE_46305	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60.0	17-6
TE_46306	0	0	0	0	0	0	0	0	0	0	0	0	0	1	59.0	roo
TE_46307	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40.0	R1A1-element
TE_46308	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4000.0	Rt1b
TE_46309	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1386.0	Rt1b
TE_46310	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52.0	UnknownFamily
TE_46311	0	0	0	0	0	0	0	0	0	0	0	0	0	1	747.0	412
TE_46312	0	0	0	0	0	0	0	0	0	0	0	0	0	1	164.0	hopper
TE_46313	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1135.0	hopper
TE_46314	0	0	0	0	0	0	0	0	0	0	0	0	0	1	628.0	Stalker2
TE_46315	0	0	0	0	0	0	0	0	0	0	0	0	0	1	724.0	Stalker2
TE_46316	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5590.0	Stalker2
TE_46317	0	0	0	0	0	0	0	0	0	0	0	0	0	1	558.0	Stalker2
TE_46318	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3523.0	I-element
TE_46319	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1825.0	I-element
TE_46320	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200.0	copia
TE_46321	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4932.0	copia
TE_46322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	194.0	pogo
TE_46323	0	0	0	0	0	0	0	0	0	0	0	0	0	1	203.0	Dvir-TART
TE_46324	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1432.0	jockey
TE_46325	0	0	0	0	0	0	0	0	0	0	0	0	0	1	63.0	GATE
TE_46326	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54.0	gypsy6
TE_46327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5269.0	Dvir-Helena
TE_46328	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51.0	Cr1a
TE_46329	0	0	0	0	0	0	0	0	0	0	0	0	0	1	48.0	1360
TE_46330	0	0	0	0	0	0	0	0	0	0	0	0	0	1	56.0	INE-1
TE_46331	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34.0	Dvir-TART
TE_46332	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53.0	INE-1
TE_46333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	756.0	invader1
TE_46334	0	0	0	0	0	0	0	0	0	0	0	0	0	1	288.0	copia
TE_46335	0	0	0	0	0	0	0	0	0	0	0	0	0	1	456.0	roo
TE_46336	0	0	0	0	0	0	0	0	0	0	0	0	0	1	95.0	INE-1
TE_46337	0	0	0	0	0	0	0	0	0	0	0	0	0	1	220.0	Cr1a
TE_46338	0	0	0	0	0	0	0	0	0	0	0	0	0	1	132.0	Idefix
TE_46339	0	0	0	0	0	0	0	0	0	0	0	0	0	1	58.0	TAHRE
TE_46340	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40.0	HMS-Beagle2
TE_46341	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65.0	HeT-A
TE_46342	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2560.5	copia
TE_46343	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.0	Porto1
TE_46344	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49.0	HMS-Beagle2
TE_46345	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4658.0	F-element
TE_46346	0	0	0	0	0	0	0	0	0	0	0	0	0	1	57.0	Stalker4
TE_46347	0	0	0	0	0	0	0	0	0	0	0	0	0	1	44.0	HeT-A
TE_46348	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39.0	diver2
TE_46349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	55.0	INE-1
TE_46350	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47.0	INE-1
TE_46351	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1758.0	F-element
TE_46352	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43.0	UnknownFamily
TE_46353	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50.0	S-element
TE_46354	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4825.0	jockey
TE_46355	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43.0	297
TE_46356	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4701.0	flea
TE_46357	0	0	0	0	0	0	0	0	0	0	0	0	0	1	217.0	flea
TE_46358	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11088.0	UnknownFamily
TE_46359	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66.0	gypsy10
TE_46360	0	0	0	0	0	0	0	0	0	0	0	0	0	1	183.0	TART-C
TE_46361	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1121.0	P-element
TE_46362	0	0	0	0	0	0	0	0	0	0	0	0	0	1	84.0	transib1
TE_46363	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100.0	Dsim-ninja
TE_46364	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3333.0	UnknownFamily
TE_46365	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1373.0	UnknownFamily
TE_46366	0	0	0	0	0	0	0	0	0	0	0	0	0	1	197.0	P-element
TE_46367	0	0	0	0	0	0	0	0	0	0	0	0	0	1	883.0	P-element
TE_46368	0	0	0	0	0	0	0	0	0	0	0	0	0	1	212.0	flea
TE_46369	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4685.0	flea
TE_46370	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34.0	G4
TE_46371	0	0	0	0	0	0	0	0	0	0	0	0	0	1	55.0	Cr1a
TE_46372	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99.0	F-element
TE_46373	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2654.0	H
TE_46374	0	0	0	0	0	0	0	0	0	0	0	0	0	1	548.0	H
TE_46375	0	0	0	0	0	0	0	0	0	0	0	0	0	1	916.0	412
TE_46376	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4831.0	412
TE_46377	0	0	0	0	0	0	0	0	0	0	0	0	0	1	540.0	412
TE_46378	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1172.0	412
TE_46379	0	0	0	0	0	0	0	0	0	0	0	0	0	1	114.0	Max-element
TE_46380	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5521.0	mdg3
TE_46381	0	0	0	0	0	0	0	0	0	0	0	0	0	1	59.0	diver
TE_46382	0	0	0	0	0	0	0	0	0	0	0	0	0	1	615.0	H
TE_46383	0	0	0	0	0	0	0	0	0	0	0	0	0	1	972.0	H
TE_46384	0	0	0	0	0	0	0	0	0	0	0	0	0	1	57.0	G-element
TE_46385	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4663.0	Dvir-Helena
TE_46386	0	0	0	0	0	0	0	0	0	0	0	0	0	1	553.0	opus
TE_46387	0	0	0	0	0	0	0	0	0	0	0	0	0	1	56.0	gypsy12
TE_46388	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1227.0	Dvir-TART
TE_46389	0	0	0	0	0	0	0	0	0	0	0	0	0	1	106.0	UnknownFamily
TE_46390	0	0	0	0	0	0	0	0	0	0	0	0	0	1	178.0	blood
TE_46391	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6995.0	blood
TE_46392	0	0	0	0	0	0	0	0	0	0	0	0	0	1	220.0	blood
TE_46393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52.0	gypsy12
TE_46394	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50.0	invader2
TE_46395	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4544.0	297
TE_46396	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35.0	INE-1
TE_46397	0	0	0	0	0	0	0	0	0	0	0	0	0	1	629.0	17-6
TE_46398	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3959.0	17-6
TE_46399	0	0	0	0	0	0	0	0	0	0	0	0	0	1	828.0	17-6
TE_46400	0	0	0	0	0	0	0	0	0	0	0	0	0	1	115.0	Dvir-TART
TE_46401	0	0	0	0	0	0	0	0	0	0	0	0	0	1	114.0	Dvir-TART
TE_46402	0	0	0	0	0	0	0	0	0	0	0	0	0	1	756.0	Rt1b
TE_46403	0	0	0	0	0	0	0	0	0	0	0	0	0	1	681.0	roo
TE_46404	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7112.0	roo
TE_46405	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1067.0	roo
TE_46406	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29.0	UnknownFamily
TE_46407	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42.0	gypsy11
TE_46408	0	0	0	0	0	0	0	0	0	0	0	0	0	1	540.0	UnknownFamily
TE_46409	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75.0	HB
TE_46410	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7372.0	springer
TE_46411	0	0	0	0	0	0	0	0	0	0	0	0	0	1	82.0	Cr1a
TE_46412	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1077.0	412
TE_46413	0	0	0	0	0	0	0	0	0	0	0	0	0	1	540.0	412
TE_46414	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5156.0	412
TE_46415	0	0	0	0	0	0	0	0	0	0	0	0	0	1	224.0	412
TE_46416	0	0	0	0	0	0	0	0	0	0	0	0	0	1	285.0	412
TE_46417	0	0	0	0	0	0	0	0	0	0	0	0	0	1	74.0	roo
TE_46418	0	0	0	0	0	0	0	0	0	0	0	0	0	1	97.0	S-element
TE_46419	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4984.0	jockey
TE_46420	0	0	0	0	0	0	0	0	0	0	0	0	0	1	198.0	INE-1
TE_46421	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41.0	Rt1b
TE_46422	0	0	0	0	0	0	0	0	0	0	0	0	0	1	48.0	baggins
TE_46423	0	0	0	0	0	0	0	0	0	0	0	0	0	1	78.0	flea
TE_46424	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40.0	Dvir-TART
TE_46425	0	0	0	0	0	0	0	0	0	0	0	0	0	1	103.0	Max-element
TE_46426	0	0	0	0	0	0	0	0	0	0	0	0	0	1	527.0	17-6
TE_46427	0	0	0	0	0	0	0	0	0	0	0	0	0	1	72.0	1360
TE_46428	0	0	0	0	0	0	0	0	0	0	0	0	0	1	74.0	X-element
TE_46429	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1282.0	pogo
TE_46430	0	0	0	0	0	0	0	0	0	0	0	0	0	1	72.0	G4
TE_46431	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39.0	Tc3
TE_46432	0	0	0	0	0	0	0	0	0	0	0	0	0	1	62.0	jockey
TE_46433	0	0	0	0	0	0	0	0	0	0	0	0	0	1	44.0	Dsim-ninja
TE_46434	0	0	0	0	0	0	0	0	0	0	0	0	0	1	519.0	412
TE_46435	0	0	0	0	0	0	0	0	0	0	0	0	0	1	269.0	412
TE_46436	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4835.0	412
TE_46437	0	0	0	0	0	0	0	0	0	0	0	0	0	1	539.0	412
TE_46438	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1086.0	rover
TE_46439	0	0	0	0	0	0	0	0	0	0	0	0	0	1	616.0	17-6
TE_46440	0	0	0	0	0	0	0	0	0	0	0	0	0	1	839.0	17-6
TE_46441	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2631.0	F-element
TE_46442	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1686.0	I-element
TE_46443	0	0	0	0	0	0	0	0	0	0	0	0	0	1	254.0	jockey
TE_46444	0	0	0	0	0	0	0	0	0	0	0	0	0	1	127.0	invader4
TE_46445	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3756.0	jockey
TE_46446	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1471.0	mdg1
TE_46447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7037.0	jockey
TE_46448	0	0	0	0	0	0	0	0	0	0	0	0	0	1	86.0	Cr1a
TE_46449	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6843.0	roo
TE_46450	0	0	0	0	0	0	0	0	0	0	0	0	0	1	671.0	roo
TE_46451	0	0	0	0	0	0	0	0	0	0	0	0	0	1	163.0	P-element
TE_46452	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99.0	Burdock
TE_46453	0	0	0	0	0	0	0	0	0	0	0	0	0	1	676.0	roo
TE_46454	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7112.0	roo
TE_46455	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42.0	roo
TE_46456	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1071.0	roo
TE_46457	0	0	0	0	0	0	0	0	0	0	0	0	0	1	78.0	G5A
TE_46458	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60.0	transib4
TE_46459	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75.0	Doc4
TE_46460	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39.0	S2
TE_46461	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41.0	roo
TE_46462	0	0	0	0	0	0	0	0	0	0	0	0	0	1	679.0	roo
TE_46463	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7112.0	roo
TE_46464	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40.0	UnknownFamily
TE_46465	0	0	0	0	0	0	0	0	0	0	0	0	0	1	868.0	412
TE_46466	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4832.0	412
TE_46467	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1519.0	412
TE_46468	0	0	0	0	0	0	0	0	0	0	0	0	0	1	215.0	412
TE_46469	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7634.0	opus
TE_46470	0	0	0	0	0	0	0	0	0	0	0	0	0	1	131.0	Dvir-TART
TE_46471	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42.0	roo
TE_46472	0	0	0	0	0	0	0	0	0	0	0	0	0	1	64.0	roo
TE_46473	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47.0	invader3
TE_46474	0	0	0	0	0	0	0	0	0	0	0	0	0	1	55.0	gypsy9
TE_46475	0	0	0	0	0	0	0	0	0	0	0	0	0	1	499.0	UnknownFamily
TE_46476	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43.0	flea
TE_46477	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61.0	Ivk
TE_46478	0	0	0	0	0	0	0	0	0	0	0	0	0	1	338.0	aurora
TE_46479	0	0	0	0	0	0	0	0	0	0	0	0	0	1	546.0	UnknownFamily
TE_46480	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52.0	UnknownFamily
TE_46481	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5164.0	Rt1a
TE_46482	0	0	0	0	0	0	0	0	0	0	0	0	0	1	102.0	Cr1a
TE_46483	0	0	0	0	0	0	0	0	0	0	0	0	0	1	847.0	I-element
TE_46484	0	0	0	0	0	0	0	0	0	0	0	0	0	1	267.0	Dtei-I-element
TE_46485	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3523.0	I-element
TE_46486	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1803.0	I-element
TE_46487	0	0	0	0	0	0	0	0	0	0	0	0	0	1	171.0	UnknownFamily
TE_46488	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3853.0	diver
TE_46489	0	0	0	0	0	0	0	0	0	0	0	0	0	1	81.0	TAHRE
TE_46490	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7856.0	roo
TE_46491	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42.0	roo
TE_46492	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1065.0	roo
TE_46493	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36.0	rooA
TE_46494	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3043.0	transib1
TE_46495	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75.0	G5
TE_46496	0	0	0	0	0	0	0	0	0	0	0	0	0	1	431.0	INE-1
TE_46497	0	0	0	0	0	0	0	0	0	0	0	0	0	1	74.0	UnknownFamily
TE_46498	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67.0	Xanthias
TE_46499	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.0	HB
TE_46500	0	0	0	0	0	0	0	0	0	0	0	0	0	1	426.0	17-6
TE_46501	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3134.0	FB
TE_46502	0	0	0	0	0	0	0	0	0	0	0	0	0	1	204.0	pogo
TE_46503	0	0	0	0	0	0	0	0	0	0	0	0	0	1	302.0	UnknownFamily
TE_46504	0	0	0	0	0	0	0	0	0	0	0	0	0	1	106.0	UnknownFamily
TE_46505	0	0	0	0	0	0	0	0	0	0	0	0	0	1	819.0	P-element
TE_46506	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49.0	P-element
TE_46507	0	0	0	0	0	0	0	0	0	0	0	0	0	1	217.0	P-element
TE_46508	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36.0	1360
TE_46509	0	0	0	0	0	0	0	0	0	0	0	0	0	1	46.0	Tirant
TE_46510	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145.0	Cr1a
TE_46511	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5349.0	Stalker2
TE_46512	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5355.0	Stalker2
